id_pedido,data,categoria,preco_unitario,quantidade,regiao,forma_pagamento,valor_total
3060,2025-04-07,Livros,62.95,1,Centro-Oeste,Cartão de Débito,62.95
4444,2025-04-07,Esporte e Lazer,380.5,1,Nordeste,Pix,380.5
3902,2025-04-07,Eletrônicos,1156.42,3,Centro-Oeste,Cartão de Débito,3469.26
1295,2025-04-08,Casa e Decoração,410.31,4,Sul,Cartão de Crédito,1641.24
3602,2025-04-09,Eletrônicos,1073.77,2,Sudeste,Pix,2147.54
1022,2025-04-09,Livros,40.62,3,Sudeste,Cartão de Crédito,121.86
2705,2025-04-09,Esporte e Lazer,158.23,2,Sudeste,Pix,316.46
4304,2025-04-10,Esporte e Lazer,437.15,1,Nordeste,Pix,437.15
2460,2025-04-10,Eletrônicos,1958.33,3,Nordeste,Pix,5874.99
4574,2025-04-10,Moda,103.38,1,Sudeste,Cartão de Crédito,103.38
3337,2025-04-10,Livros,27.5,4,Sudeste,Cartão de Débito,110.0
4520,2025-04-10,Moda,88.7,1,Sul,Cartão de Crédito,88.7
232,2025-04-10,Esporte e Lazer,78.18,2,Nordeste,Cartão de Crédito,156.36
1224,2025-04-11,Beleza,43.48,2,Nordeste,Cartão de Crédito,86.96
4231,2025-04-11,Eletrônicos,1747.64,2,Sudeste,Cartão de Crédito,3495.28
4715,2025-04-11,Esporte e Lazer,191.08,1,Sudeste,Cartão de Crédito,191.08
989,2025-04-11,Beleza,23.51,2,Nordeste,Cartão de Crédito,47.02
3963,2025-04-11,Livros,54.2,2,Centro-Oeste,Pix,108.4
1612,2025-04-11,Esporte e Lazer,204.82,1,Sudeste,Cartão de Crédito,204.82
1816,2025-04-11,Moda,296.62,3,Sul,Boleto,889.86
4881,2025-04-12,Livros,25.85,1,Sudeste,Cartão de Débito,25.85
366,2025-04-12,Livros,92.2,1,Norte,Boleto,92.2
1822,2025-04-13,Eletrônicos,2760.07,1,Sudeste,Cartão de Crédito,2760.07
2862,2025-04-13,Moda,100.19,1,Sul,Boleto,100.19
3265,2025-04-13,Esporte e Lazer,184.67,2,Sudeste,Cartão de Crédito,369.34
1397,2025-04-13,Livros,92.08,1,Sudeste,Cartão de Débito,92.08
1114,2025-04-13,Moda,254.31,1,Norte,Cartão de Crédito,254.31
3420,2025-04-14,Casa e Decoração,82.84,1,Sudeste,Cartão de Débito,82.84
3620,2025-04-14,Moda,122.28,2,Sul,Cartão de Crédito,244.56
4969,2025-04-14,Casa e Decoração,207.41,2,Nordeste,Pix,414.82
2325,2025-04-15,Moda,145.23,2,Centro-Oeste,Cartão de Crédito,290.46
2433,2025-04-15,Esporte e Lazer,82.52,2,Nordeste,Cartão de Crédito,165.04
373,2025-04-15,Beleza,25.72,2,Sudeste,Cartão de Crédito,51.44
1318,2025-04-15,Casa e Decoração,743.54,3,Nordeste,Cartão de Crédito,2230.62
296,2025-04-15,Beleza,93.56,1,Nordeste,Cartão de Crédito,93.56
3761,2025-04-15,Esporte e Lazer,183.56,1,Sul,Cartão de Crédito,183.56
585,2025-04-15,Moda,233.38,1,Sudeste,Cartão de Crédito,233.38
1949,2025-04-16,Casa e Decoração,293.61,1,Nordeste,Cartão de Crédito,293.61
1519,2025-04-16,Eletrônicos,1425.51,4,Sudeste,Cartão de Crédito,5702.04
3272,2025-04-16,Livros,51.17,1,Sudeste,Cartão de Crédito,51.17
4309,2025-04-17,Moda,87.28,2,Nordeste,Cartão de Crédito,174.56
3373,2025-04-17,Esporte e Lazer,202.64,2,Sul,Pix,405.28
4911,2025-04-17,Livros,44.16,2,Sudeste,Pix,88.32
4698,2025-04-17,Eletrônicos,2743.02,2,Nordeste,Pix,5486.04
4698,2025-04-17,Eletrônicos,2743.02,2,Nordeste,Pix,5486.04
573,2025-04-17,Livros,38.33,4,Sudeste,Pix,153.32
1776,2025-04-18,Beleza,40.02,2,Nordeste,Pix,80.04
3901,2025-04-18,Beleza,43.26,1,Sudeste,Cartão de Crédito,43.26
4336,2025-04-18,Livros,28.6,3,Sul,Pix,85.8
2477,2025-04-18,Beleza,43.4,2,Sudeste,Cartão de Crédito,86.8
3362,2025-04-18,Esporte e Lazer,210.86,1,Norte,Pix,210.86
2465,2025-04-18,Esporte e Lazer,336.4,3,Sudeste,Cartão de Crédito,1009.2
1243,2025-04-19,Moda,368.68,4,Norte,Cartão de Crédito,1474.72
4250,2025-04-19,Moda,117.81,1,Centro-Oeste,Cartão de Crédito,117.81
1493,2025-04-19,Eletrônicos,615.56,2,Norte,Cartão de Crédito,1231.12
3649,2025-04-19,Livros,31.17,2,Norte,Cartão de Crédito,62.34
706,2025-04-20,Beleza,87.25,4,Norte,Pix,349.0
2205,2025-04-20,Moda,66.5,2,Nordeste,Cartão de Crédito,133.0
784,2025-04-20,Livros,35.38,1,Centro-Oeste,Pix,35.38
3836,2025-04-20,Esporte e Lazer,236.63,2,Nordeste,Pix,473.26
2693,2025-04-20,Casa e Decoração,651.61,3,Sul,Cartão de Débito,1954.83
1608,2025-04-20,Eletrônicos,785.03,2,Nordeste,Cartão de Crédito,1570.06
2936,2025-04-20,Beleza,54.74,2,Nordeste,Cartão de Crédito,109.48
1573,2025-04-20,Esporte e Lazer,87.7,3,Sudeste,Pix,263.1
3697,2025-04-20,Moda,104.0,4,Nordeste,Cartão de Crédito,416.0
4510,2025-04-20,Moda,163.04,1,Centro-Oeste,Cartão de Crédito,163.04
3742,2025-04-20,Casa e Decoração,474.51,2,Sudeste,Cartão de Crédito,949.02
2818,2025-04-21,Livros,54.64,2,Sudeste,Cartão de Crédito,109.28
1333,2025-04-21,Livros,36.8,3,Sudeste,Cartão de Crédito,110.4
4621,2025-04-21,Beleza,91.28,1,Sudeste,Pix,91.28
3862,2025-04-21,Livros,34.19,2,Nordeste,Cartão de Crédito,68.38
2364,2025-04-21,Eletrônicos,360.67,1,Nordeste,Cartão de Crédito,360.67
4662,2025-04-21,Livros,80.77,1,Sudeste,Cartão de Crédito,80.77
1568,2025-04-21,Livros,30.45,1,Sudeste,Cartão de Crédito,30.45
4524,2025-04-21,Casa e Decoração,650.39,2,Nordeste,Cartão de Crédito,1300.78
942,2025-04-21,Livros,39.53,3,Sudeste,Cartão de Crédito,118.59
3912,2025-04-22,Livros,38.8,2,Nordeste,Pix,77.6
3075,2025-04-22,Beleza,65.5,3,Centro-Oeste,Cartão de Débito,196.5
518,2025-04-22,Esporte e Lazer,31.0,2,Sul,Boleto,62.0
1228,2025-04-23,Moda,254.12,1,Sudeste,Cartão de Débito,254.12
2681,2025-04-24,Casa e Decoração,778.59,1,Nordeste,Cartão de Crédito,778.59
4892,2025-04-24,Esporte e Lazer,187.56,1,Sudeste,Pix,187.56
2572,2025-04-25,Beleza,102.62,1,Nordeste,Cartão de Crédito,102.62
3701,2025-04-25,Casa e Decoração,192.86,4,Nordeste,Cartão de Crédito,771.44
158,2025-04-25,Moda,67.9,1,Sudeste,Pix,67.9
3327,2025-04-25,Livros,34.36,2,Sudeste,Cartão de Crédito,68.72
548,2025-04-26,Eletrônicos,481.63,1,Sudeste,Pix,481.63
699,2025-04-26,Esporte e Lazer,67.67,2,Sudeste,Pix,135.34
2358,2025-04-26,Livros,55.49,1,Nordeste,Cartão de Crédito,55.49
4842,2025-04-26,Esporte e Lazer,401.88,1,Sul,Cartão de Crédito,401.88
614,2025-04-26,Moda,60.74,4,Sudeste,Cartão de Crédito,242.96
1990,2025-04-27,Livros,30.52,1,Sudeste,Pix,30.52
1692,2025-04-27,Beleza,50.51,4,Sudeste,Cartão de Crédito,202.04
3677,2025-04-27,Eletrônicos,993.82,2,Sudeste,Pix,1987.64
4436,2025-04-27,Beleza,46.04,4,Sul,Cartão de Crédito,184.16
2011,2025-04-27,Esporte e Lazer,296.05,1,Nordeste,Cartão de Crédito,296.05
3196,2025-04-27,Beleza,92.88,4,Sul,Pix,371.52
2955,2025-04-27,Eletrônicos,2275.97,2,Nordeste,Cartão de Crédito,4551.94
3684,2025-04-28,Livros,73.84,2,Centro-Oeste,Cartão de Crédito,147.68
3637,2025-04-28,Esporte e Lazer,438.97,1,Nordeste,Boleto,438.97
2975,2025-04-28,Beleza,18.05,1,Centro-Oeste,Cartão de Débito,18.05
3283,2025-04-29,Eletrônicos,434.36,4,Centro-Oeste,Cartão de Crédito,1737.44
1438,2025-04-29,Livros,58.04,2,Sudeste,Pix,116.08
3449,2025-04-29,Moda,47.2,4,Sul,Pix,188.8
4762,2025-04-29,Moda,84.98,2,Nordeste,Cartão de Débito,169.96
3042,2025-04-29,Moda,234.07,1,Nordeste,Pix,234.07
4610,2025-04-29,Livros,57.78,2,Norte,Cartão de Crédito,115.56
4115,2025-04-29,Moda,137.81,2,Nordeste,Pix,275.62
4398,2025-04-29,Moda,50.6,1,Sul,Boleto,50.6
3745,2025-04-29,Livros,25.54,2,Sul,Pix,51.08
1190,2025-04-30,Moda,295.75,1,Sudeste,Cartão de Crédito,295.75
839,2025-04-30,Moda,92.35,3,Nordeste,Cartão de Crédito,277.05
4983,2025-04-30,Livros,55.33,2,Sudeste,Cartão de Crédito,110.66
4703,2025-05-01,Beleza,148.63,4,Sudeste,Cartão de Débito,594.52
974,2025-05-02,Livros,40.97,2,Sudeste,Pix,81.94
3654,2025-05-02,Esporte e Lazer,177.34,1,Nordeste,Cartão de Crédito,177.34
3341,2025-05-02,Esporte e Lazer,219.24,2,Sudeste,Boleto,438.48
4114,2025-05-02,Moda,268.35,4,Nordeste,Cartão de Crédito,1073.4
1021,2025-05-02,Livros,67.53,2,Sul,Boleto,135.06
599,2025-05-02,Livros,87.74,2,Norte,Pix,175.48
3113,2025-05-03,Livros,48.94,1,Sul,Cartão de Crédito,48.94
962,2025-05-03,Eletrônicos,1489.8,1,Nordeste,Boleto,1489.8
3933,2025-05-03,Livros,64.6,4,Sudeste,Cartão de Crédito,258.4
2967,2025-05-03,Moda,146.86,1,Sudeste,Cartão de Crédito,146.86
1211,2025-05-03,Moda,233.15,2,Sul,Cartão de Crédito,466.3
4701,2025-05-04,Eletrônicos,755.23,1,Nordeste,Pix,755.23
994,2025-05-04,Livros,24.46,2,Sudeste,Boleto,48.92
4534,2025-05-04,Livros,36.07,3,Sudeste,Cartão de Crédito,108.21
2071,2025-05-04,Beleza,76.99,1,Sudeste,Pix,76.99
290,2025-05-04,Livros,77.75,1,Nordeste,Cartão de Crédito,77.75
1700,2025-05-04,Beleza,105.75,1,Sudeste,Cartão de Crédito,105.75
2092,2025-05-04,Livros,56.09,1,Sul,Pix,56.09
4257,2025-05-05,Beleza,40.04,2,Sudeste,Cartão de Débito,80.08
1942,2025-05-05,Casa e Decoração,325.04,3,Sul,Cartão de Crédito,975.12
541,2025-05-05,Livros,32.36,3,Sudeste,Pix,97.08
2329,2025-05-05,Eletrônicos,402.15,2,Sudeste,Boleto,804.3
627,2025-05-05,Casa e Decoração,571.91,2,Nordeste,Cartão de Crédito,1143.82
2697,2025-05-06,Beleza,175.92,2,Nordeste,Cartão de Débito,351.84
3198,2025-05-06,Livros,87.37,1,Sul,Cartão de Crédito,87.37
2178,2025-05-06,Esporte e Lazer,60.46,1,Sul,Cartão de Crédito,60.46
4039,2025-05-06,Beleza,154.89,4,Centro-Oeste,Pix,619.56
2709,2025-05-06,Moda,169.91,1,Nordeste,Pix,169.91
644,2025-05-07,Livros,26.35,1,Nordeste,Cartão de Débito,26.35
1882,2025-05-07,Eletrônicos,1542.18,2,Nordeste,Cartão de Crédito,3084.36
813,2025-05-07,Casa e Decoração,245.62,1,Centro-Oeste,Pix,245.62
1521,2025-05-07,Beleza,66.17,4,Centro-Oeste,Pix,264.68
2690,2025-05-07,Casa e Decoração,75.96,1,Nordeste,Cartão de Crédito,75.96
4742,2025-05-07,Moda,311.72,1,Sul,Cartão de Crédito,311.72
3529,2025-05-07,Moda,325.95,3,Sudeste,Cartão de Crédito,977.85
1206,2025-05-07,Livros,46.47,1,Sudeste,Cartão de Crédito,46.47
4723,2025-05-07,Esporte e Lazer,382.95,1,Sul,Cartão de Crédito,382.95
2025,2025-05-07,Casa e Decoração,418.83,1,Norte,Cartão de Crédito,418.83
234,2025-05-07,Casa e Decoração,198.7,1,Nordeste,Pix,198.7
404,2025-05-07,Esporte e Lazer,472.63,3,Sul,Pix,1417.89
2665,2025-05-07,Eletrônicos,1791.94,2,Sudeste,Cartão de Crédito,3583.88
2402,2025-05-08,Moda,173.54,1,Sul,Cartão de Crédito,173.54
3581,2025-05-08,Esporte e Lazer,167.86,1,Nordeste,Pix,167.86
1616,2025-05-08,Casa e Decoração,342.41,4,Sudeste,Cartão de Crédito,1369.64
1287,2025-05-08,Beleza,27.89,2,Sudeste,Cartão de Crédito,55.78
4212,2025-05-08,Beleza,153.51,3,Nordeste,Cartão de Crédito,460.53
4875,2025-05-08,Esporte e Lazer,150.41,2,Sudeste,Cartão de Crédito,300.82
652,2025-05-08,Casa e Decoração,427.32,1,Nordeste,Cartão de Crédito,427.32
3343,2025-05-08,Livros,80.62,1,Norte,Cartão de Crédito,80.62
2716,2025-05-08,Esporte e Lazer,321.46,3,Sul,Cartão de Crédito,964.38
3175,2025-05-08,Beleza,21.98,3,Nordeste,Pix,65.94
4137,2025-05-08,Livros,89.01,4,Nordeste,Cartão de Crédito,356.04
910,2025-05-08,Beleza,93.4,1,Centro-Oeste,Pix,93.4
4181,2025-05-08,Beleza,127.89,1,Sudeste,Pix,127.89
4994,2025-05-08,Esporte e Lazer,153.89,1,Sudeste,Cartão de Crédito,153.89
3240,2025-05-08,Moda,87.21,4,Sudeste,Pix,348.84
3421,2025-05-08,Casa e Decoração,505.02,2,Nordeste,Pix,1010.04
2906,2025-05-08,Eletrônicos,2258.24,3,Sul,Cartão de Crédito,6774.72
1507,2025-05-08,Esporte e Lazer,130.82,2,Centro-Oeste,Cartão de Crédito,261.64
3586,2025-05-08,Moda,78.48,1,Norte,Pix,78.48
2425,2025-05-08,Livros,87.66,3,Sudeste,Cartão de Crédito,262.98
4883,2025-05-08,Esporte e Lazer,186.85,1,Sudeste,Cartão de Crédito,186.85
820,2025-05-08,Beleza,35.31,1,Nordeste,Cartão de Crédito,35.31
197,2025-05-08,Beleza,163.47,1,Norte,Boleto,163.47
4364,2025-05-08,Moda,161.59,2,Sudeste,Cartão de Crédito,323.18
1875,2025-05-08,Moda,166.51,2,Centro-Oeste,Cartão de Crédito,333.02
3791,2025-05-08,Livros,61.96,2,Sul,Cartão de Crédito,123.92
4951,2025-05-09,Moda,344.48,2,Nordeste,Pix,688.96
770,2025-05-09,Livros,83.07,1,Sudeste,Cartão de Crédito,83.07
4537,2025-05-09,Beleza,203.06,2,Sudeste,Pix,406.12
1668,2025-05-09,Esporte e Lazer,394.74,1,Sudeste,Pix,394.74
2608,2025-05-09,Moda,105.92,3,Sudeste,Cartão de Crédito,317.76
2091,2025-05-09,Livros,65.1,4,Centro-Oeste,Pix,260.4
2453,2025-05-09,Livros,28.54,1,Centro-Oeste,Cartão de Crédito,28.54
2999,2025-05-09,Livros,83.16,1,Sudeste,Pix,83.16
4960,2025-05-09,Esporte e Lazer,195.16,3,Sul,Cartão de Crédito,585.48
4175,2025-05-09,Moda,58.47,3,Sudeste,Cartão de Crédito,175.41
2467,2025-05-09,Moda,61.37,1,Nordeste,Pix,61.37
3962,2025-05-09,Casa e Decoração,304.46,2,Sudeste,Cartão de Crédito,608.92
1591,2025-05-09,Eletrônicos,431.61,4,Sudeste,Pix,1726.44
4480,2025-05-09,Eletrônicos,2574.85,1,Sudeste,Cartão de Crédito,2574.85
1265,2025-05-09,Eletrônicos,3111.33,1,Sudeste,Pix,3111.33
2238,2025-05-09,Eletrônicos,2237.75,1,Nordeste,Cartão de Crédito,2237.75
4953,2025-05-09,Moda,59.69,4,Sul,Cartão de Crédito,238.76
4973,2025-05-09,Esporte e Lazer,466.47,2,Sul,Pix,932.94
1,2025-05-09,Livros,89.61,2,Sudeste,Pix,179.22
3428,2025-05-09,Moda,155.98,4,Nordeste,Cartão de Crédito,623.92
3705,2025-05-09,Casa e Decoração,549.28,1,Nordeste,Cartão de Crédito,549.28
1102,2025-05-09,Beleza,91.66,4,Sul,Cartão de Crédito,366.64
3486,2025-05-09,Livros,84.89,1,Norte,Cartão de Crédito,84.89
582,2025-05-09,Eletrônicos,1226.61,3,Sudeste,Boleto,3679.83
2008,2025-05-09,Livros,71.21,2,Sudeste,Pix,142.42
1854,2025-05-09,Beleza,67.81,1,Sudeste,Pix,67.81
1842,2025-05-09,Moda,291.91,1,Sudeste,Boleto,291.91
2431,2025-05-09,Moda,152.81,4,Nordeste,Cartão de Crédito,611.24
1147,2025-05-09,Casa e Decoração,140.75,2,Sul,Cartão de Crédito,281.5
3667,2025-05-09,Esporte e Lazer,201.35,1,Centro-Oeste,Cartão de Crédito,201.35
3132,2025-05-09,Esporte e Lazer,364.14,3,Centro-Oeste,Cartão de Crédito,1092.42
3706,2025-05-09,Moda,178.48,4,Sudeste,Pix,713.92
4372,2025-05-09,Esporte e Lazer,181.48,2,Sudeste,Pix,362.96
628,2025-05-09,Moda,147.38,1,Nordeste,Cartão de Crédito,147.38
2074,2025-05-09,Livros,50.99,1,Sudeste,Pix,50.99
4267,2025-05-09,Eletrônicos,1419.68,1,Sudeste,Cartão de Crédito,1419.68
3838,2025-05-09,Casa e Decoração,138.56,2,Nordeste,Cartão de Crédito,277.12
1044,2025-05-09,Casa e Decoração,282.57,4,Centro-Oeste,Cartão de Crédito,1130.28
1926,2025-05-09,Eletrônicos,710.71,2,Sul,Boleto,1421.42
2144,2025-05-09,Beleza,93.65,2,Sudeste,Cartão de Crédito,187.3
179,2025-05-09,Esporte e Lazer,251.3,1,Sul,,251.3
175,2025-05-09,Beleza,117.06,3,Sudeste,Cartão de Crédito,351.18
4752,2025-05-09,Livros,104.53,4,Norte,Cartão de Crédito,418.12
1901,2025-05-09,Beleza,62.45,2,Norte,Cartão de Crédito,124.9
1075,2025-05-10,Esporte e Lazer,61.89,2,Centro-Oeste,Pix,123.78
2638,2025-05-10,Esporte e Lazer,322.73,1,Nordeste,Pix,322.73
1233,2025-05-10,Casa e Decoração,131.48,2,Nordeste,Pix,262.96
1145,2025-05-10,Beleza,36.22,1,Sul,Pix,36.22
4237,2025-05-10,Eletrônicos,1638.79,3,Centro-Oeste,Cartão de Crédito,4916.37
3299,2025-05-10,Moda,69.18,2,Sudeste,Cartão de Crédito,138.36
2593,2025-05-10,Moda,70.05,1,Sudeste,Cartão de Crédito,70.05
1459,2025-05-10,Livros,31.54,2,Nordeste,Cartão de Crédito,63.08
1329,2025-05-10,Livros,91.75,1,Nordeste,Pix,91.75
1001,2025-05-10,Beleza,91.31,2,Centro-Oeste,Cartão de Crédito,182.62
4089,2025-05-10,Beleza,68.77,1,Sudeste,Cartão de Crédito,68.77
1823,2025-05-10,Esporte e Lazer,250.38,4,Sudeste,Cartão de Crédito,1001.52
860,2025-05-10,Casa e Decoração,159.27,1,Sudeste,Pix,159.27
4709,2025-05-10,Beleza,143.69,2,Sudeste,Pix,287.38
487,2025-05-10,Moda,102.31,1,Sudeste,Boleto,102.31
2023,2025-05-10,Esporte e Lazer,127.93,4,Sudeste,Pix,511.72
313,2025-05-10,Esporte e Lazer,109.73,2,Sudeste,Cartão de Débito,219.46
3496,2025-05-10,Casa e Decoração,81.48,1,Norte,Cartão de Crédito,81.48
2048,2025-05-10,Beleza,88.22,1,Sul,Cartão de Crédito,88.22
4880,2025-05-10,Eletrônicos,2488.42,2,Sudeste,Pix,4976.84
2334,2025-05-10,Eletrônicos,2713.81,1,Sudeste,Pix,2713.81
3098,2025-05-10,Casa e Decoração,92.31,1,Sul,Cartão de Crédito,92.31
3642,2025-05-10,Esporte e Lazer,50.74,4,Sudeste,Pix,202.96
3092,2025-05-10,Moda,359.35,1,Sudeste,Cartão de Crédito,359.35
4897,2025-05-10,Esporte e Lazer,408.32,3,Sudeste,Cartão de Crédito,1224.96
3083,2025-05-10,Casa e Decoração,730.35,1,Centro-Oeste,Cartão de Crédito,730.35
3606,2025-05-10,Livros,57.76,2,Nordeste,Pix,115.52
4967,2025-05-10,Casa e Decoração,517.38,1,Nordeste,Cartão de Crédito,517.38
2211,2025-05-10,Eletrônicos,1845.86,1,Sudeste,Pix,1845.86
2268,2025-05-10,Eletrônicos,947.07,2,Sudeste,Cartão de Crédito,1894.14
4988,2025-05-10,Casa e Decoração,288.63,2,Nordeste,Cartão de Débito,577.26
4988,2025-05-10,Casa e Decoração,288.63,2,Nordeste,Cartão de Débito,577.26
3162,2025-05-10,Esporte e Lazer,244.66,1,Sul,Pix,244.66
1856,2025-05-10,Casa e Decoração,748.93,3,Sudeste,Boleto,2246.79
3728,2025-05-10,Eletrônicos,635.9,1,Nordeste,Boleto,635.9
2627,2025-05-10,Moda,321.68,3,Nordeste,Cartão de Crédito,965.04
4625,2025-05-10,Livros,22.41,1,Centro-Oeste,Pix,22.41
788,2025-05-10,Casa e Decoração,368.95,2,Sudeste,Pix,737.9
3969,2025-05-10,Livros,96.03,3,Nordeste,Pix,288.09
3831,2025-05-10,Casa e Decoração,87.71,4,Sudeste,Boleto,350.84
4511,2025-05-10,Esporte e Lazer,47.34,1,Sudeste,Cartão de Crédito,47.34
841,2025-05-10,Eletrônicos,2207.31,2,Sudeste,Cartão de Crédito,4414.62
3965,2025-05-10,Casa e Decoração,77.84,3,Sul,Cartão de Crédito,233.52
2764,2025-05-10,Moda,316.44,1,Sudeste,Pix,316.44
4403,2025-05-11,Eletrônicos,622.03,3,Nordeste,Cartão de Crédito,1866.09
2105,2025-05-11,Eletrônicos,3329.72,4,Sudeste,Pix,13318.88
2300,2025-05-11,Esporte e Lazer,351.85,1,Norte,Boleto,351.85
2158,2025-05-11,Moda,68.26,1,Centro-Oeste,Pix,68.26
2286,2025-05-11,Casa e Decoração,547.64,2,Sudeste,Pix,1095.28
115,2025-05-11,Moda,351.7,2,Sudeste,Pix,703.4
3061,2025-05-11,Moda,134.66,2,Sudeste,Pix,269.32
86,2025-05-11,Esporte e Lazer,385.64,1,Norte,Pix,385.64
1174,2025-05-11,Casa e Decoração,263.27,1,Sudeste,Cartão de Crédito,263.27
828,2025-05-11,Eletrônicos,1345.93,2,Sul,Cartão de Crédito,2691.86
4984,2025-05-11,Casa e Decoração,82.95,2,Sul,Cartão de Crédito,165.9
4190,2025-05-11,Esporte e Lazer,201.88,4,Nordeste,Cartão de Crédito,807.52
2262,2025-05-11,Esporte e Lazer,42.16,1,Sul,Cartão de Crédito,42.16
3560,2025-05-11,Eletrônicos,1150.08,2,Sudeste,Pix,2300.16
6,2025-05-11,Beleza,174.87,4,Sudeste,Cartão de Crédito,699.48
1234,2025-05-11,Eletrônicos,908.53,4,Norte,Cartão de Débito,3634.12
803,2025-05-11,Beleza,87.06,3,Centro-Oeste,Cartão de Crédito,261.18
4580,2025-05-11,Casa e Decoração,259.52,1,Sudeste,Cartão de Crédito,259.52
586,2025-05-11,Casa e Decoração,75.89,1,Sudeste,Pix,75.89
1839,2025-05-11,Livros,42.2,1,Sul,Pix,42.2
1881,2025-05-11,Moda,128.58,1,Sul,Cartão de Crédito,128.58
556,2025-05-11,Livros,24.26,1,Sudeste,Cartão de Débito,24.26
2545,2025-05-11,Esporte e Lazer,230.41,1,Sudeste,Pix,230.41
535,2025-05-11,Beleza,98.98,1,Sudeste,Cartão de Crédito,98.98
3747,2025-05-11,Beleza,48.59,1,Sudeste,Pix,48.59
1064,2025-05-11,Moda,130.36,1,Sul,Cartão de Crédito,130.36
2375,2025-05-11,Esporte e Lazer,40.43,1,Nordeste,Cartão de Débito,40.43
250,2025-05-11,Livros,64.83,2,Sul,Cartão de Débito,129.66
3985,2025-05-11,Esporte e Lazer,228.76,1,Sul,Cartão de Crédito,228.76
2510,2025-05-11,Beleza,23.85,4,Sudeste,Cartão de Crédito,95.4
3127,2025-05-11,Beleza,21.44,1,Sudeste,Cartão de Crédito,21.44
4773,2025-05-11,Casa e Decoração,291.28,1,Sul,Cartão de Crédito,291.28
678,2025-05-11,Moda,202.88,1,Sudeste,Cartão de Crédito,202.88
4582,2025-05-11,Esporte e Lazer,346.17,4,Nordeste,Pix,1384.68
1467,2025-05-11,Moda,56.55,3,Sudeste,Cartão de Crédito,169.65
4045,2025-05-11,Esporte e Lazer,95.03,4,Sul,Cartão de Crédito,380.12
2812,2025-05-11,Beleza,134.91,1,Centro-Oeste,Cartão de Crédito,134.91
4313,2025-05-11,Beleza,46.2,2,Nordeste,Cartão de Crédito,92.4
4090,2025-05-12,Eletrônicos,662.25,2,Sudeste,Cartão de Crédito,1324.5
2536,2025-05-12,Beleza,131.69,3,Nordeste,Pix,395.07
3765,2025-05-12,Esporte e Lazer,290.63,2,Nordeste,Cartão de Crédito,581.26
3769,2025-05-12,Esporte e Lazer,365.91,4,Sul,Boleto,1463.64
1348,2025-05-12,Moda,99.12,1,Sul,Pix,99.12
3786,2025-05-12,Esporte e Lazer,393.13,3,Sudeste,Pix,1179.39
4065,2025-05-12,Moda,90.05,1,Sul,Cartão de Crédito,90.05
1199,2025-05-12,Moda,234.63,2,Nordeste,Pix,469.26
2254,2025-05-12,Eletrônicos,1272.24,2,Centro-Oeste,Cartão de Crédito,2544.48
4673,2025-05-12,Eletrônicos,2344.09,3,Nordeste,Boleto,7032.27
872,2025-05-12,Livros,40.49,1,Sudeste,Pix,40.49
566,2025-05-12,Moda,225.39,4,Sul,Cartão de Crédito,901.56
4747,2025-05-12,Casa e Decoração,633.21,1,Nordeste,Cartão de Crédito,633.21
778,2025-05-12,Eletrônicos,1152.81,3,Sudeste,Cartão de Crédito,3458.43
1103,2025-05-12,Eletrônicos,545.47,1,Nordeste,Pix,545.47
1082,2025-05-12,Beleza,61.29,1,Sudeste,Pix,61.29
2903,2025-05-12,Esporte e Lazer,366.2,2,Nordeste,Boleto,732.4
419,2025-05-12,Casa e Decoração,99.47,4,Sul,Cartão de Débito,397.88
2868,2025-05-13,Livros,63.67,4,Norte,Pix,254.68
3315,2025-05-13,Livros,87.74,3,Sudeste,Cartão de Crédito,263.22
1404,2025-05-13,Beleza,130.41,3,Sudeste,Pix,391.23
1110,2025-05-13,Casa e Decoração,375.76,2,Sudeste,Cartão de Crédito,751.52
3619,2025-05-13,Moda,129.41,2,Sul,Pix,258.82
1051,2025-05-13,Eletrônicos,1464.19,1,Nordeste,Pix,1464.19
4838,2025-05-13,Moda,99.94,2,Sudeste,Pix,199.88
1488,2025-05-14,Livros,64.0,2,Sul,Cartão de Crédito,128.0
4862,2025-05-14,Casa e Decoração,538.37,1,Sudeste,Cartão de Débito,538.37
1738,2025-05-14,Esporte e Lazer,427.39,1,Norte,Cartão de Crédito,427.39
1275,2025-05-14,Casa e Decoração,33.07,4,Nordeste,Cartão de Crédito,132.28
1637,2025-05-14,Beleza,141.74,3,Sul,Cartão de Crédito,425.22
2806,2025-05-14,Beleza,70.63,3,Sudeste,Boleto,211.89
1815,2025-05-14,Livros,55.72,2,Norte,Cartão de Crédito,111.44
4025,2025-05-14,Esporte e Lazer,262.33,3,Sul,Cartão de Crédito,786.99
4683,2025-05-14,Esporte e Lazer,37.8,3,Sudeste,Pix,113.4
36,2025-05-14,Beleza,75.89,3,Sul,Boleto,227.67
3709,2025-05-14,Casa e Decoração,483.79,1,Nordeste,Cartão de Crédito,483.79
4573,2025-05-15,Moda,98.27,3,Centro-Oeste,Cartão de Débito,294.81
1857,2025-05-15,Esporte e Lazer,80.72,1,Norte,Cartão de Crédito,80.72
3344,2025-05-15,Beleza,191.11,2,Sul,Cartão de Crédito,382.22
160,2025-05-15,Casa e Decoração,66.59,2,Centro-Oeste,Cartão de Crédito,133.18
1954,2025-05-15,Casa e Decoração,372.18,1,Sudeste,Cartão de Crédito,372.18
